1110,Модели контрактов и распределение ресурсов
1111,Задачи оптимального управления
1112,Актуарная математика
1113,Приложение математических методов к решению геометрических задач
1114,Числа Фибоначчи и рекуррентные соотношения
1116,Математический анализ
1117,Основы информатики
1118,Курс по выбору 1
1120,Функциональный анализ
1121,Асимптотические методы
1124,Нечеткие множества
1125,Математические модели экономических наук
1126,Векторный анализ и теория поля
1127,Курс профилизации: методы исследования устойчивости уравнений матфизики
1131,Цифровые образовательные ресурсы в обучении математики: методика использования и технологии разработки
1133,Учебная практика
1134,Введение в ООП
1136,История
1139,Дискретные математические модели
1140,Физика
1141,Пакеты прикладных программ
1142,Криптография
1143,Курсовая работа
1144,Курсовая работа
1146,Научно-методический семинар
1147,Программирование в среде Виндовс
1148,Моделирование живых систем
1149,Механика материалов
1150,Физико-механический практикум
1151,Курсовая работа
1152,Современные модели деформируемых систем
1153,Практикум на ЭВМ (численные методы)
1154,Языки и методы программирования
1155,Группы Ли и дифференциальные уравнения
1156,История и методология юридической науки
1157,Педагогика
1158,Теоретическая педагогика
1159,История и методология механики
1160,Методы оптимизации общения
1162,Математический анализ
1164,Модели компьютерной безопасности
1165,Уравнения математической физики
1166,Геометрические методы математической физики
1167,Общая психология
1168,Методы идентификации динамических систем
1169,Экспериментальные методы в МДДТ
1171,Методика написания магистерской диссертации
1172,Концепции современного естествознания
1173,Введение в наномеханику
1174,Педагогическая риторика
1175,Компьютерная графика
1176,Математический анализ
1177,Теория устойчивости
1178,Информационные образовательные среды
1179,Компьютерная математика
1180,Курсовая работа
1184,Курсовые работы по курсу Теория автоматов и формальных языков
1186,Курсовая работа
1187,Курсовая работа
1188,Курсовая работа
1189,Курсовая работа
1190,Прикладные задачи математической физики
1191,Векторный анализ и теория поля
1192,Методы идентификации
1193,Актуарная математика
1194,Защита в сетях
1195,Теория вероятностей и математическая статистика
1199,Курсовая работа
1200,Компьютерная верстка в ТеХ
1202,Современные проблемы ПМ и информатики
1203,Иностранный язык
1204,Иностранный язык
1205,Иностранный язык
1206,Иностранный язык
1207,Педагогическая психология
1208,Актуальные проблемы теории права
1210,Цифровая обработка изображений
1211,Разработка мобильных приложений для систем Андроид
1212,Программирование на С и С++
1213,Инновационная компьютерная дидактика
1214,"Проектирование, разработка и использование информационно-образовательных сред"
1215,Курсовая работа
1218,Практикум на ЭВМ (численные методы)
1219,История
1220,Обобщенные функции и их приложения
1221,Алгебра
1222,Устойчивость и упр. движение
1223,Курс профилизации: объектно-ориентированное программирование
1224,Научно-методический семинар
1225,Курсовая работа
1226,Курсовая работа
1227,Курсовая работа
1230,Математические основы защиты информации
1231,Распределенные базы данных
1232,Учебная практика
1233,Языки и методы программирования
1234,Теория бифуркаций для уравнений в частных производных
1235,БЖД
1236,Научно-исследовательская работа
1237,Научно-исследовательская работа
1238,Курс профилизации: численное решение задач прикладной математики
1239,Вычислительная механика
1240,Модели турбулентности
1243,Компьютерное исследование нелинейных динамических систем
1244,Научно-исследовательская работа
1245,Современные компьютерные технологии
1246,Компьютерный практикум по механике (Методы конечных и граничных  элементов в механике)
1247,Современные проблемы прикладной математики и информатики
1248,Теория вероятностей и математическая статистика
1249,Уравнения с частными производными
1250,Научно-исследовательская практика
1252,Философия и методология науки
1253,Философия
1254,Актуальные теоретические и методологические проблемы гражданского права
1255,Непрерывные математические модели
1256,Механика разрушений
1258,Компьютерные сети
1259,Особенности построения масштабируемых сетей
1263,НИС
1264,НИС
1265,Научно-исследовательская работа
1266,Научно-исследовательская работа
1267,Научно-исследовательская работа
1268,Языки и методы программирования
1269,Уравнения с частными производными
1270,Уравнения с частными производными
1271,Уравнения математической физики
1272,Педагогическая риторика
1273,Иностранный язык
1274,Дополнительные главы алгебры
1275,Особенности построения масштабируемых сетей
1276,Стохастическое интегрирование
1277,Управляемые диффузионные процессы и финансы
1278,Основы информатики
1281,Научно-исследовательская работа
1282,Немецкий язык
1284,Немецкий язык
1285,Немецкий язык
1286,Моделирование системы проектно-исследовательской деятельности педагога и обучающихся
1287,Современные компьютерные технологии
1288,Методика обучения и воспитания информатике
1289,Методика обучения информатике в начальной школе и дошкольных образовательных учреждениях
1290,Методические системы обучения информатике на разных уровнях образования
1291,Методические системы обучения информатике на разных уровнях образования
1292,Визуализация контента образовательной сети
1293,Современные модели материалов
1294,Языки и методы программирования
1295,Финансовое право
1296,Финансовое право
1297,Финансовое право
1300,Культура здоровья
1302,Базы данных
1304,Научно-исследовательская работа
1305,БЖД
1306,Разработка оптимизирующих компиляторов
1307,Разработка распределенных приложений
1308,НИС
1310,Естественно-научная картина мира
1312,Современные вычислительные технологии
1313,Модели защиты информации
1314,Теория кодирования
1315,Механика жидкости и газа
1319,﻿Интегральные операторы с однородными ядрами
1320,Банахова алгебра
1321,Философия
1322,Продвинутые проблемы М.П.
1323,Дополнительные главы математической физики
1324,Функциональное программирование
1325,Современные БД
1326,1С: Основные объекты
1328,Корпоративные информационные технологии
1330,Семинар в области информационных технологий
1332,Научно-исследовательская работа
1333,Дифференциальная геометрия и топология
1334,"Теория вероятностей, математическая статистика"
1337,Геометрия многообразий
1338,Анализ программного кода
1339,Дополнительные главы геометрии
1340,Защита информации в сети
1341,Дополнительные главы алгебры
1342,Курс профилизации: программирование на С++
1343,Курс профилизации: процедурно и объектно-ориентированное программирование на С++
1344,Разработка компиляторов
1345,Платформа .НЕТ
1346,Немецкий язык
1347,Иностранный язык
1348,Научно-исследовательская работа
1349,Русский язык и культура речи
1350,Компьютерная графика
1351,Теория сферических гармоник
1352,Базы данных
1353,Экспериментальные методы в МДДТ
1354,Теория чисел
1355,История религии
1356,Стандартная библиотека С++
1363,Интеллектуальные системы
1365,Машинное обучение
1367,Администрирование вычислительных кластеров
1368,Разработка кроссплатформенных приложений
1370,Теория функций действительного и комплексного переменного
1371,Курсовая работа
1372,Иностранный язык
1373,Программное обеспечение ПК
1376,Курсовая работа
1378,Теоретическая физика
1379,Теория вероятностей и математическая статистика
1380,Уравнения математической физики
1381,Аналитическая геометрия
1382,Методологический семинар
1383,Правоведение
1384,1С: УПП
1385,Группы Ли и дифференциальные уравнения
1389,Модели защиты информации
1390,Информационные системы поддержки принятия решений
1391,Теория государства и права
1392,Теория полезности и кооперативные игры
1395,Теория алгоритмов
1396,Теория информации и криптография
1397,Математические основы защиты информации
1398,Математические основы защиты информации
1401,Практикум на ЭВМ
1402,Практикум на ЭВМ
1403,Компьютерная графика
1404,Алгебра
1405,Исследование операций и методы оптимизации
1406,Гидроупругость
1407,Курс профилизации: метод граничных интегральных уравнений в матфизике
1408,Основные концепции криминологической науки
1409,Информационные технологии
1410,Комплексный анализ
1411,Курс профилизации: сетевые технологии
1412,Микропрограммирование
1413,Интегральные уравнения
1414,Алгебра и геометрия
1415,Методы оптимизации и исследование операций
1416,Алгоритмы оптимизации на графах
1417,﻿Дополнительные главы теории экстремальных задач
1418,Алгебра
1419,Функциональный анализ
1421,Курс профилизации: алгоритмы алгебры и теории чисел
1422,Технологии Джава
1423,Технологии БД
1424,Параллельное и многопоточное программирование
1425,Платформа .НЕТ
1426,Уравнения математической физики
1427,Восстановительное правосудие и альтернативы уголовной ответственности
1428,Современное уголовное законодательство и практика его применения
1429,Уголовное право (Общая)
1430,Уголовное право (Общая)
1431,Уголовное право (Общая)
1432,Уголовное право (Общая)
1434,"Теория полезности, кооперативные игры и их приложения"
1435,КСЕ
1436,Метапрограммирование в С++
1437,Алгебра и геометрия
1438,Дискретная математика
1439,Математический анализ
1440,Математический анализ
1441,Физика
1442,Численные методы
1444,Гражданский процесс
1445,Административное право
1446,Актуальные проблемы уголовного права (ч.2)
1447,Международное право
1448,Уголовное право
1449,Уголовное право
1450,Уголовное право
1451,Уголовное право
1452,Уголовное право
1453,Теоретическая и прикладная механика
1454,Теоретическая механика
1455,Теоретическая и прикладная механика
1456,Суперкомпьютеры
1457,Дифференциальные уравнения
1458,Дифференциальные уравнения
1459,Математическая логика и теория алгоритмов
1460,Математическая логика
1461,Математический анализ
1462,Комплексный анализ
1463,Дополнительные главы анализа
1464,Функциональные пространства
1465,Международное частное право
1466,Численные методы
1467,Численные методы
1468,Уголовный процесс
1469,Методика обучения математике
1470,Гражданское право
1471,Методика обучения информатике
1472,Методика обучения информатике
1473,Основы искусственного интеллекта
1474,Программирование на языке Питон
1475,Операционные системы
1476,Корпоративное право
1477,Математический анализ
1479,Информационные технологии
1480,Муниципальное право
1481,Геометрия
1482,Основные направления развития гражданского процесса
1483,Гражданское право
1484,Семейное право
1485,Состояние и тенденции развития уголовного судопроизводства России
1486,Дифференциальные уравнения
1487,Влияние решений Европейского Суда на уголовное судопроизводство
1489,Математические модели и вычислительные методы финансовой математики
1490,Эконометрика
1491,Алгебра и геометрия
1493,Механика сплошной среды
1495,Политико-правовые ценности России
1496,виктимология
1497,Правоохранительные органы
1498,Финансово-экономическая основа местного самоуправления
1499,Предпринимательское право
1501,Конституционное право
1502,Административное право
1503,Проблемы доказывания в уголовном судопроизводстве и судебная экспертиза
1504,Математические модели механики сплошной среды и биомеханики
1505,Технология программирования и практикум на ЭВМ
1506,Архитектура компьютеров
1507,Методы оптимизации и исследование операций
1508,Гражданское право
1510,Актуальные проблемы ответственности в гражданском праве
1511,Проблемы теории и практики современного гражданского общества
1513,Теория кодирования
1514,Введение в ЮНИКС-подобные OC
1515,Развитие научной теории и законодательства по конституционному и административному праву
1516,1С: УПП
1517,Теория федерализма
1518,Основы программирования
1519,Практикум на ЭВМ
1520,Математическая логика и дискретная математика
1523,Логическое программирование
1524,Неклассические логики
1525,Алгебра
1527,Линейная и общая алгебра
1528,Правовые семьи сложносоставных гособразований
1529,История государства и права зарубежных стран
1530,﻿Теория игр и ее приложения
1531,Дискретные модели системного анализа
1532,Численные методы
1533,Универсальный пакет Мепл
1534,Вычислительная математика
1535,Математический анализ
1536,﻿Экономическая теория
1537,Веб-технологии
1538,Веб-технологии
1539,История
1540,Курс по выбору
1541,Правоведение
1543,Непрерывная математика
1544,Математический анализ
1548,Функциональный анализ
1549,Уравнения математической физики
1550,Теория языков программирования
1551,Разработка приложений для мобильных телефонов
1552,Теория вероятностей и математическая статистика
1553,Теория устойчивости
1554,Алгоритмы быстрых вычислений
1556,Цифровая обработка сигналов
1557,Кодовые криптосистемы
1558,Нелинейные задачи теории упругости и пластичности
1560,Компьютерные сети
1561,Численные методы
1563,Компьютерная верстка в ТеХ
1564,Создание программного обеспечения
1565,Функциональный анализ
1566,Нейронные сети
1567,Модели защиты информации
1568,Курс по выбору 2
1569,Современные численные методы в математическом моделировании
1570,Компьютерные науки
1571,Компьютерные науки
1572,Курс по выбору 1
1573,Математические модели в механике сплошной среды
1574,Научно-исследовательский семинар по механике деформируемых тел и сред
1575,Научно-исследовательская работа
1576,Функциональный анализ
1577,Банахова алгебра
1578,Банахова алгебра
1581,Вариационное исчисление и методы оптимизации
1583,История физики
1584,Цифровая обработка сигналов
1586,Курсовая работа
1588,Преобразование программ
1589,История избранных разделов высшей геометрии
1590,История информатики
1591,Прикладные задачи математической физики
1592,Компьютерное моделирование в АНСИС
1593,Теория случайных процессов в механике
1594,Курсовая работа
1595,Философия и методология науки
1596,Механика жидкости и газа
1597,Прикладная газовая динамика
1598,Практикум на ЭВМ по гидроаэродинамике
1599,Уголовное право зарубежных стран
1600,Вычислительная гидроаэродинамика
1601,Линейная и общая алгебра
1602,Педагогика
1603,Экспериментальные методы в гидроаэродинамике
1604,Курсовая работа
1605,Курсовая работа
1606,"Генетические алгоритмы, нейронные сети и моделирование в МатЛаб"
1607,Стохастическое моделирование и методы обработки статистических данных
1608,Методика обучения математике
1609,Распараллеливающие преобразования программ и разработка многоплатформенного ПО
1610,Распараллеливающие преобразования программ и разработка многоплатформенного ПО
1612,Языки и методы программирования
1613,Теория кодирования
1614,Анализ и обработка изображений
1615,Исследование операций и методы оптимизации
1616,Исследование операций
1617,Актуарная математика
1619,Курсовая работа
1620,Курсовая работа
1621,Актуальные проблемы уголовно-исполнительного права
1622,Нелинейные модели
1623,Алгоритмы и структуры данных
1624,Разработка корпоративных приложений
1625,Разработка корпоративных приложений
1626,Теория случайных процессов
1627,Аэроакустика
1629,Компьютерная биомеханика
1630,Базы данных
1631,БЖД
1632,Введение в биомеханику
1633,Численные методы решения некорректных задач
1634,Обратные задачи в естествознании
1635,Математический анализ
1637,"Конфигурирование и программирование в системе ""1С: Предприятие"""
1638,Русский язык и культура речи
1639,История в лицах
1640,Геометрия
1641,Геометрия
1642,Философия
1643,Программирование ускорителей пераллельных вычислений
1644,Программирование на С и С++
1645,"Нелинейная динамика, асимптотические и численные методы"
1646,Теория случайных процессов
1647,Экспериментальные методы в МСС
1648,Механика материалов
1649,Физико-механический практикум
1651,Физика
1652,Элементарная математика и ПРМЗ
1653,Современные численные методы
1654,Научные основы элементарной математики
1655,Практикум по решению задач на ЭВМ
1657,Математические модели естественных наук
1658,"Устойчивость динамических систем, бифуркации и хаос"
1659,Дифференциальные уравнения и их системы
1660,Избранные главы математического анализа
1661,Динамика механических систем
1662,Курс по выбору
1664,Современные методы защиты информации
1665,Введение в проектную деятельность.Проект 1.
1666,Прикладное программирование и решение задач матфизики
1668,Численные методы линейной алгебры для разреженных матриц
1669,Введение в проектную деятельность.Проект 1.
1670,Теория вероятности и математическая статистика
1671,Курс по выбору
1672,Курсовая работа
1675,Математические модели гидродинамики кровообращения
1676,Курс профилизации: асимптотические и численные методы
1677,Дифференциальная геометрия и топология
1678,Курсовая работа
1679,Курсовая работа
1680,Научно-исследовательская практика
1682,Моделирование и компьютерный дизайн современных активных материалов
1683,Концепции современного естествознания
1684,Процессы Леви и финансовая математика
1685,Иностранный язык
1686,Иностранный язык
1687,Иностранный язык
1688,Языки и методы программирования
1689,Геометрическая теория многогранников
1690,Курсовая работа
1691,Научно-исследовательская практика
1695,Возрастная психология
1696,Теория алгоритмов
1697,Иностранный язык
1698,Иностранный язык
1700,Информационно-коммуникационные технологии в образовании
1701,Научно-исследовательская практика
1702,﻿Преддипломная практика
1703,Курсовая работа
1704,Иностранный язык
1705,Педагогика
1706,Архитектура вычислительных систем
1707,Курсовая работа
1708,Курсовая работа
1711,Объектно-ориентированное программирование
1712,Курс по выбору
1713,﻿Преддипломная практика
1715,Дополнительные главы алгебры
1716,История математики
1717,История математики
1718,Немецкий язык
1721,Курсовая работа
1723,﻿Преддипломная практика
1724,Курсовая работа
1725,Программирование на С и С++
1726,Научно-исследовательская практика
1727,﻿Преддипломная практика
1728,Комплексный анализ
1729,Основания геометрии
1730,Стохастическое моделирование и методы обработки данных
1731,Немецкий язык
1732,Аппаратно-программное обеспечение образовательного
1733,Курсовая работа
1735,Курсовая работа
1736,Курсовая работа
1737,Преобразование программ
1738,Введение в проектную деятельность.Проект 1.
1739,Введение в проектную деятельность.Проект 1.
1740,﻿Преддипломная практика
1741,Педагогическая практика
1742,Научно-педагогическая практика
1743,Анализ программного кода
1744,Проектирование информационных систем
1745,Курс по выбору
1746,Курсовая работа
1747,Механика полимеров и композитных материалов
1748,Курсовая работа
1749,﻿Преддипломная практика
1750,Научно-исследовательская практика
1751,Механика жидкости и газа
1752,Курсовая работа
1753,Теория мартингалов с дискретным временем
1754,Курс профилизации: процедурно и объектно-ориентированное программирование на С++
1755,Методы анализа и синтеза опт. конст.
1756,Курсовая работа
1757,Теория сферических гармоник
1758,﻿Преддипломная практика
1759,﻿Преддипломная практика
1760,﻿Преддипломная практика
1761,Администрирование серверных систем на базе Виндовс
1762,﻿Преддипломная практика
1763,﻿Преддипломная практика
1764,Научно-исследовательская практика
1765,Моделирование и компьютерный дизайн композитных материалов
1766,Теория пластин и оболочек
1767,﻿Преддипломная практика
1768,Курс по выбору
1769,Теория вероятностей и математическая статистика
1770,﻿Теория игр и ее приложения
1771,﻿Преддипломная практика
1772,Социальная психология
1773,﻿Преддипломная практика
1774,Курсовая работа
1775,Непрерывные математические модели
1776,История религии
1777,Курсовая работа
1778,История религии
1780,Экономическая политика в сфере информационных технологий
1781,Модели контрактов и распределение ресурсов
1782,﻿Преддипломная практика
1783,﻿Преддипломная практика
1784,﻿Преддипломная практика
1785,﻿Преддипломная практика
1786,Курсовая работа
1787,Уравнения с частными производными
1788,Основы математической обработки информации
1789,Философия
1790,Прикладное программирование и решение задач матфизики
1791,Научно-исследовательская практика
1792,Нелинейные модели
1793,Курс по выбору
1794,Дополнительные главы дифференциальных уравнений
1795,Стохастический анализ
1796,Курсовая работа
1797,﻿Теория игр и ее приложения
1798,Учебная практика
1799,Современные модели материалов
1800,Непрерывные математические модели
1801,Языки и методы программирования
1802,Избранные главы нелинейной динамики
1803,Аналитическая геометрия
1804,Математические основы искусственного интеллекта
1805,Дополнительные главы алгебры
1806,Уравнения математической физики
1807,Дополнительные главы алгебры и дискретной математики
1808,Курсовая работа
1809,Учебная практика
1810,Курсовая работа
1811,Технологические вопросы внедрения 1С
1812,Адаптация 1С
1813,1С: Бухгалтерия
1814,1С: Бухгалтерские объекты
1815,Курсовая работа
1816,Учебная практика
1817,Теоретические основы информатики
1818,Курсовая работа
1819,Математические модели для биологических жидкостей
1822,1С: Бухгалтерия
1823,Учебная практика
1824,Учебная практика
1825,Учебная практика
1826,Учебная практика
1829,Учебная практика
1830,Учебная практика
1831,Технологии БД
1834,Гражданское право
1835,Семейное право
1836,Языки программирования
1837,Римское частное право
1838,Алгебра
1839,Алгебра
1840,Математический анализ
1841,Гражданское право
1842,Алгебра и геометрия
1843,Алгебра и геометрия
1844,Базы данных
1845,Математический анализ
1846,Дискретная математика и математическая логика
1847,Численные методы
1848,Программная инженерия
1849,Элементарная математика и ПРМЗ
1850,Методика обучения математике
1851,История математики
1852,Геометрия
1853,Теория автоматов и шифров
1854,Право социального обеспечения
1855,Гражданский процесс
1856,Неисковые производства
1857,Арбитражный процесс
1858,Теоретическая и прикладная механика
1860,Алгебра и геометрия
1861,Теоретическая механика
1862,Профессиональная этика и стандарты антикоррупционного поведения
1863,Научно-педагогическая практика
1864,Научно-педагогическая практика
1865,Трудовое  право
1866,Уголовное право (Общая)
1867,Уголовное право (Общая)
1868,Уголовное право (Общая)
1869,Уголовное право (Общая)
1870,Стандартная библиотека С++
1871,Математический анализ
1872,Параллельное программирование
1873,Разработка пользовательского интерфейса
1874,Научно-исследовательский семинар по механике деформируемых тел и сред
1875,Основы механики сплошной среды
1876,Математические модели в механике сплошной среды
1877,Научно-исследовательская работа
1878,Математический анализ
1879,Математический анализ
1880,Ювенальное уголовное право
1881,Актуальные проблемы вещного права
1882,Теория государства и права
1883,Актуальные проблемы жилищного права
1885,Сравнительное правоведение
1886,Земельное право
1887,Криминология
1888,Насильственная преступность и криминальная агрессия
1889,Интеллектуальные системы
1892,Методы оптимизации и исследование операций
1893,Уголовное право
1894,Уголовное право
1895,Уголовное право
1896,Уголовное право
1897,Практикум на ЭВМ (численные методы)
1898,Плоские и пространственные задачи теории упругости
1899,Приложения функционального анализа в механике сплошных сред
1900,Преступления в сфере здравоохранения
1902,История государства и права зарубежных стран
1903,Уголовный процесс
1905,Теория автоматов и формальных языков
1906,Технология программирования и практикум на ЭВМ
1907,Криминалистика
1908,История отечественного государства и права
1909,Философия
1910,Международное частное право
1911,Права человека
1914,Конституционное право
1916,Непрерывная математика
1917,История государства и права зарубежных стран
1918,Уравнения математической физики
1920,Финансовое право
1921,Курсовая работа
1922,Алгебра и геометрия
1923,Векторный анализ и теория поля
1924,Актуальные проблемы уголовного права
1925,Алгоритмы на графах
1926,Уравнения математической физики
1927,Цивилистическая теория защиты прав
1928,Актуальные проблемы теории права
1930,Механика сплошной среды
1931,Экспериментальные методы в гидроаэродинамике
1932,Курс профилизации: компьютерное моделирование потоков
1933,Дифференциальные уравнения
1934,Функциональное программирование
1935,Судопроизводство в мировых судах
1936,Дифференциальные уравнения
1937,Дифференциальные уравнения
1938,Прокуратура и прокурорская деятельность
1939,Ораторское искусство
1940,Практикум на ЭВМ
1941,Практикум на ЭВМ
1942,Основы информатики
1943,Основы информатики
1944,Правоохранительные органы
1945,Проблемы жилищного и наследственного права
1946,Геометрия
1948,Вычислительная математика
1949,Правоведение
1950,Государственная власть и проблемы исскуства
1951,Дискретные математические модели
1952,Введение в проектную деятельность
1953,Антикоррупционная политика
1954,Внешнеэкономические сделки
1955,Актуальные теоретические и методологические проблемы гражданского права
1957,Теория информации и криптография
1958,Введение в компьютерную алгебру
1960,Денежная система и валютное законодательство
1961,Юридически лица как субъекты гражданского права
1962,Экономико-правовой модуль
1963,Дискретная математика
1964,Дискретная математика
1965,Теория информации
1966,Теория кодирования
1967,Язык программирования С++
1968,Учебная практика
1969,Задачи оптимального управления
1970,Математический анализ
1971,Комплексный анализ
1972,Технико-криминалистиченское обеспечение следствия
1973,Международная преступность и международное уголовное право
1974,Численные методы
1975,Численные методы
1976,Практикум на ЭВМ (численные методы)
1977,Практикум на ЭВМ (численные методы)
1978,Конституционное судебное право и судебный процесс
1979,Алгебра
1981,Математические основы защиты информации
1982,Теория чисел
1983,Дополнительные главы алгебры
1984,Методы решения задач школьного курса геометрии
1986,Мобильная разработка
1987,Курс по выбору 1
1988,Вычислительные системы и микропрограммирование
1989,Теория игр и приложения
1990,Геометрия
1991,Элементарная математика и ПРМЗ
1992,Практикум на ЭВМ (численные методы)
1993,Практикум на ЭВМ
1994,Дополнительные главы анализа
1995,Математический анализ
1996,Математический анализ
1997,Информационные технологии: система Латех2е
1998,Дифференциальные уравнения и их системы
2000,Практикум на ЭВМ (численные методы)
2001,Численные методы
2002,Теоретическая механика
2004,﻿Веб-технологии
2005,Математический анализ
2006,Математические модели экономических наук
2007,Компьютерное моделирование
2008,Компьютерная графика
2009,История
2010,Педагогика
2011,Математическая логика
2012,Педагогика
2014,Оценка сложности алгоритмов
2015,Корпоративные информационные системы
2016,Математическая физика
2017,Уравнения Коши-Римана
2018,Дополнительные главы функционального анализа 2
2019,Операционные системы
2020,Современные компьютерные технологии
2021,Обобщенные функции и их приложения
2022,Модели контрактов и распределение ресурсов
2023,Обобщенные функции и их приложения
2024,Аналитическая геометрия
2025,Теория вероятностей и математическая статистика
2026,Алгоритмы решения вычислительно сложных задач
2028,Платформа .НЕТ
2029,Разработка компиляторов
2030,Разработка оптимизирующих компиляторов
2031,Разработка мобильных приложений для системы Андроид
2033,Векторный анализ и теория поля
2035,Курс профилизации: методы исследования устойчивости уравнений матфизики
2036,Дискретные математические модели
2037,Дискретные модели системного анализа
2038,Методика обучения математике
2039,Научно-исследовательский семинар по классической механике
2040,Актуарная математика
2041,Научно-исследовательская работа
2042,Механика материалов
2043,Физико-механический практикум
2044,Компьютерная биомеханика
2045,Методы идентификации динамических систем
2046,Современные компьютерные технологии
2047,Компьютерный практикум по механике (Методы конечных и граничных  элементов в механике)
2048,Современные проблемы ПМ и информатики
2049,Механика полимеров и композитных материалов
2050,Вычислительная механика
2051,Криптографические протоколы
2052,Дифференциальная геометрия и топология
2053,Практикум на ЭВМ (численные методы)
2054,Педагогическая информатика
2055,Методика обучения информатике
2057,Концепции современного естествознания
2058,Распределенные информационные системы
2059,Дифференциальная геометрия и топология
2060,Теория вероятностей и математическая статистика
2061,Геометрия многообразий
2062,Основы программирования
2063,ООП и С++
2064,Проeкционно-сеточные методы и моделирование в МатЛаб
2065,Основы информатики
2066,Основы информатики
2067,Экспериментальные методы в МДДТ
2068,Культура здоровья
2069,Курс по выбору 1
2070,Численные методы
2071,БЖД
2072,БЖД
2073,Асимптотические методы
2074,Анализ программного кода
2075,Программирование в среде Виндовс
2076,Защита информации в сети
2077,Конфигурирование информационных образовательных си
2078,Введение в ООП
2079,Курсовая работа
2080,Курсовая работа
2081,Численные методы линейной алгебры для разреженных матриц
2082,Современные проблемы прикладной математики и информатики
2083,международное уголовное право
2084,Квантовые вычисления
2085,Квантовые вычисления
2086,Реализация функциональных пространств
2087,Информационные технологии в образовании
2088,Языки и методы программирования
2089,Методы идентификации
2090,Современные модели деформируемых систем
2091,Конфигурация информационной образовательной среды
2092,Курсовая работа
2093,Курсовая работа
2095,Философия права
2096,Философия
2099,Администрирование вычислительных кластеров
2100,Актуальные проблемы интеллектуальной собственности
2101,Информатика и ИКТ
2102,Управление проектами
2103,Компьютерные сети
2104,Пакеты компьютерной алгебры
2105,Физика
2106,Моделирование турбулентности
2107,Асимптотические и численные методы в гидроаэродинамике
2108,Оптимизация и обратные задачи в структурном анализе
2109,Методы биоинформатики в задачах идентификации и управления
2110,Теория вероятностей и математическая статистика
2111,Механика разрушений
2116,Курсовая работа
2117,Курсовая работа
2118,Математические модели механики кровообращения
2119,Актуальные проблемы уголовного процесса
2120,Аппаратные и программые средства
2122,Аппаратные и программые средства
2123,Создание интерфейсов для решения задач математической физики
2127,Курсовые работы по курсу Теория автоматов и формальных языков
2129,Краевые задачи
2130,Курсовая работа
2131,Уравнения в частных производных
2132,Неклассические логики
2133,1С: Бухгалтерские объекты
2134,Технология историзации школьного математического образования
2137,Физвоспитание
2138,Преобразование программ
2139,Курс профилизации: численное решение задач прикладной математики
2140,Педагогическая психология
2141,Общая психология
2143,История в лицах
2144,Русский язык и культура речи
2145,Русский язык и культура речи
2146,История в лицах
2147,Курсовая работа
2148,Научно-исследовательский семинар по классической механике
2149,Механика жидкости и газа
2155,Механика жидкости и газа
2156,﻿Экономическая теория
2157,Курсовая работа
2158,Функциональное программирование
2160,Научно-исследовательская работа
2161,1С: Основные объекты
2162,Разработка мобильных приложений для систем Андроид
2164,Научно-исследовательская работа
2165,Иностранный язык
2166,Иностранный язык
2167,Теория чисел
2168,Курсовая работа
2169,Методы оптимизации общения
2170,Научно-исследовательская работа
2171,Курсовая работа
2172,Компьютерное исследование нелинейных динамических систем
2173,Группы Ли и дифференциальные уравнения
2175,Модели защиты информации
2176,Компьютерная графика
2177,Иностранный язык
2178,Математический аппарат и базовые модели структурного анализа
2179,Иностранный язык
2180,Современные численные методы
2181,Теория изгибаний
2182,Курсовая работа
2183,Курсовая работа
2184,Модели защиты информации
2185,Модели компьютерной безопасности
2186,Модели компьютерной безопасности
2187,Методика обучения информатике
2188,Курсовая работа
2189,Методы анализа и синтеза оптимальных конструкций
2190,Интеллектуальные системы
2191,Устойчивость и упр. движение
2192,Немецкий язык
2193,Немецкий язык
2194,Немецкий язык
2195,Введение в биомеханику
2196,Вычислительная механика
2197,Курсовая работа
2198,Уравнения математической физики
2199,Дополнительные главы алгебры
2200,Контактные задачи теории упругости
2201,Компьютерная биомеханика
2202,Курсовая работа
2204,Разработка кросс-платформенных приложений
2205,Обобщенные функции и их приложения
2207,Введение в проектную деятельность.Проект 1.
2208,Экспериментальные методы в МДДТ
2209,Методы оптимизации и исследование операций
2210,Введение в проектную деятельность.Проект 1.
2212,Группы Ли и дифференциальные уравнения
2213,История религии
2214,Машинное обучение
2219,Введение в проектную деятельность.Проект 1.
2222,Информационные системы и сети
2223,Научно-исследовательская работа
2224,Научно-исследовательская практика
2225,Распараллеливающие преобразования программ и разработка многоплатформенного ПО
2226,Международное торговое право
2227,Группы Ли и дифференциальные уравнения
2230,Моделирование наноматериалов и тонкостенных конструкций
2231,Методы исследования устойчивости уравнений матфизики
2232,Введение в проектную деятельность.Проект 1.
2233,Конституционная юстиция как гарант прав местного самоуправления
2234,Процессы с дискретным временем
2235,Методы оптимизации и исследование операций
2236,Методы анализа организаций и моделирования бизнес процессов
2237,Основы построения бизнес-процессов
2238,1С: Основные объекты
2239,Введение в проектную деятельность.Проект 1.
2240,Введение в проектную деятельность.Проект 1.
2242,Введение в компьютерную алгебру
2243,Математические основы защиты информации
2244,Теория алгоритмов
2245,Уравнения математической физики
2246,Технологии БД
2247,Языки программирования
2248,Технологии Джава
2250,Алгебра
2251,Дискретная математика и математическая логика
2252,Избранные разделы алгебры и теории чисел
2253,Философия
2254,Непрерывные математические модели
